"","congress","speaker","position","party","date"
"1265","2004_duesseldorf","Regina Görner ",0.0574597472343761,"CDU","6/12/2004"
"1266","2004_duesseldorf","Regina van Dinther",0.385944056426088,"CDU","6/12/2004"
"1267","2004_duesseldorf","Roland Koch",-0.824194842357334,"CDU","6/12/2004"
"1268","2004_duesseldorf","Stefan Mappus ",0.158188907070348,"CDU","6/12/2004"
"1269","2004_duesseldorf","Tanja Gönner",0.324700027727668,"CDU","6/12/2004"
"1270","2004_duesseldorf","Ursula von der Leyen ",1.12154578629411,"CDU","6/12/2004"
"1271","2004_duesseldorf","Wolfgang Peiner",0.709547187125238,"CDU","6/12/2004"
"1272","2004_duesseldorf","Wolfgang Schäuble ",-0.293496907496037,"CDU","6/12/2004"
"1273","2005_dortmund","Angela Merkel",0.670515759096742,"CDU","8/28/2005"
"1274","2005_dortmund","Christian Wulff",-0.122191862249274,"CDU","8/28/2005"
"1275","2005_dortmund","Dieter Althaus",-1.28528134202538,"CDU","8/28/2005"
"1276","2005_dortmund","Georg Milbradt",0.342710119894869,"CDU","8/28/2005"
"1277","2005_dortmund","Günther H. Oettinger",1.69046614074258,"CDU","8/28/2005"
"1278","2005_dortmund","Jürgen Rüttgers",-0.53160747275333,"CDU","8/28/2005"
"1279","2005_dortmund","Ole von Beust",0.776617644940732,"CDU","8/28/2005"
"1280","2005_dortmund","Peter Müller",-1.04710165676275,"CDU","8/28/2005"
"1281","2005_dortmund","Peter-Harry Carstensen",-0.318956279786342,"CDU","8/28/2005"
"1282","2005_dortmund","Roland Koch",-0.147381660134461,"CDU","8/28/2005"
"1283","2005_dortmund","Volker Kauder",1.36494534233433,"CDU","8/28/2005"
"1284","2005_dortmund","Wolfgang Böhmer",-1.39273473329772,"CDU","8/28/2005"
"1285","2006_dresden","Andreas Renner",0.185253973771856,"CDU","11/27/2006"
"1286","2006_dresden","Angela Merkel",-2.50827856318547,"CDU","11/27/2006"
"1287","2006_dresden","Annette Schavan",-1.1560891998722,"CDU","11/27/2006"
"1288","2006_dresden","Armin Laschet",-0.89702111018679,"CDU","11/27/2006"
"1289","2006_dresden","Arnold Vaatz",0.582224389765459,"CDU","11/27/2006"
"1290","2006_dresden","Astrid Vockert",1.02317693076218,"CDU","11/27/2006"
"1291","2006_dresden","Birgit Veidt",0.993955653831249,"CDU","11/27/2006"
"1292","2006_dresden","Carla Neisse-Hommelsheim",0.289183457217672,"CDU","11/27/2006"
"1293","2006_dresden","Christean Wagner",-1.31468631774684,"CDU","11/27/2006"
"1294","2006_dresden","Christian Baldauf",0.28655640930051,"CDU","11/27/2006"
"1295","2006_dresden","Christian Wulff",-0.441139080049902,"CDU","11/27/2006"
"1296","2006_dresden","Dagmar Schipanski",-0.404686684546204,"CDU","11/27/2006"
"1297","2006_dresden","Detlef Gürth",0.776401320559748,"CDU","11/27/2006"
"1298","2006_dresden","Dieter Althaus",-1.59208337353221,"CDU","11/27/2006"
"1299","2006_dresden","Elke Kreiser",1.57120612429354,"CDU","11/27/2006"
"1300","2006_dresden","Elmar Brok",-0.60260007123947,"CDU","11/27/2006"
"1301","2006_dresden","Emine Demirbüken-Wegner",0.152014362590473,"CDU","11/27/2006"
"1302","2006_dresden","Erika Steinbach",1.28041328127028,"CDU","11/27/2006"
"1303","2006_dresden","Eugen Abler",-0.771388497227963,"CDU","11/27/2006"
"1304","2006_dresden","Eva Wybrands",-0.119887124637702,"CDU","11/27/2006"
"1305","2006_dresden","Franz Josef Jung",-0.747347993876034,"CDU","11/27/2006"
"1306","2006_dresden","Friedbert Pflüger",0.178639570857167,"CDU","11/27/2006"
"1307","2006_dresden","Friedhelm Koch",0.41802961318341,"CDU","11/27/2006"
"1308","2006_dresden","Gerald Weiß",0.547294060829082,"CDU","11/27/2006"
"1309","2006_dresden","Godelieve Quisthoudt-Rowohl",0.793464300229675,"CDU","11/27/2006"
"1310","2006_dresden","Günther H. Oettinger",-0.845547955295501,"CDU","11/27/2006"
"1311","2006_dresden","Hans-Gert Pöttering",-0.799644619623753,"CDU","11/27/2006"
"1312","2006_dresden","Hartmut Schauerte",0.839061897997195,"CDU","11/27/2006"
"1313","2006_dresden","Hedwig von Beverfoerde",0.302804544589366,"CDU","11/27/2006"
"1314","2006_dresden","Helma Orosz ",0.861028229201045,"CDU","11/27/2006"
"1315","2006_dresden","Hildegard Müller",0.861774861623113,"CDU","11/27/2006"
"1316","2006_dresden","Ingrid Sehrbrock",0.671991472999175,"CDU","11/27/2006"
"1317","2006_dresden","Josef Hecken",0.185557125925312,"CDU","11/27/2006"
"1318","2006_dresden","Josef Schlarmann",-0.0193897779193004,"CDU","11/27/2006"
"1319","2006_dresden","Jörg Schönbohm",0.210756551168093,"CDU","11/27/2006"
"1320","2006_dresden","Jürgen Rüttgers",-1.4733133346485,"CDU","11/27/2006"
"1321","2006_dresden","Jürgen Seidel",-0.258992191339543,"CDU","11/27/2006"
"1322","2006_dresden","Karin Wolff",1.03745121515379,"CDU","11/27/2006"
"1323","2006_dresden","Karl-Josef Laumann",-0.835507897060948,"CDU","11/27/2006"
"1324","2006_dresden","Katherina Reiche",0.883271645907067,"CDU","11/27/2006"
"1325","2006_dresden","Kuno Winn",0.177908945576501,"CDU","11/27/2006"
"1326","2006_dresden","Manfred Carstens",1.99606900267513,"CDU","11/27/2006"
"1327","2006_dresden","Marcel Philipp",0.978112064781109,"CDU","11/27/2006"
"1328","2006_dresden","Maria Böhmer",0.142678772989743,"CDU","11/27/2006"
"1329","2006_dresden","Maria Michalk",0.426192636515604,"CDU","11/27/2006"
"1330","2006_dresden","Matthias Wissmann",0.939947878530132,"CDU","11/27/2006"
"1331","2006_dresden","Michael Fuchs",-0.701702173545026,"CDU","11/27/2006"
"1332","2006_dresden","Ole von Beust",-0.315319892168222,"CDU","11/27/2006"
"1333","2006_dresden","Otto Wulff",0.0822916890938441,"CDU","11/27/2006"
"1334","2006_dresden","Peter Hintze",-2.03085992243687,"CDU","11/27/2006"
"1335","2006_dresden","Peter Jacoby",0.0886684262139689,"CDU","11/27/2006"
"1336","2006_dresden","Peter Jungen",-1.05390073792728,"CDU","11/27/2006"
"1337","2006_dresden","Peter Müller",-1.48940354984503,"CDU","11/27/2006"
"1338","2006_dresden","Rainer Bleiler",0.446843147586021,"CDU","11/27/2006"
"1339","2006_dresden","Regina Görner",0.896454498829422,"CDU","11/27/2006"
"1340","2006_dresden","Regina van Dinther",1.3465335605834,"CDU","11/27/2006"
"1341","2006_dresden","Roland Koch",-1.06058604542788,"CDU","11/27/2006"
"1342","2006_dresden","Ronald Pofalla",-2.10237748898263,"CDU","11/27/2006"
"1343","2006_dresden","Silke Lautenschläger",0.907050722711241,"CDU","11/27/2006"
"1344","2006_dresden","Tanja Gönner",0.665487585866358,"CDU","11/27/2006"
"1345","2006_dresden","Thomas Röwekamp",0.438821581988616,"CDU","11/27/2006"
"1346","2006_dresden","Tim Küsters",-0.461482018978034,"CDU","11/27/2006"
"1347","2006_dresden","Ursula Heinen",1.55864045301744,"CDU","11/27/2006"
"1348","2006_dresden","Ursula von der Leyen",-0.746390994829673,"CDU","11/27/2006"
"1349","2006_dresden","Uwe Lehmann-Brauns",1.06305108688351,"CDU","11/27/2006"
"1350","2006_dresden","Volker Kauder",-2.39651696371214,"CDU","11/27/2006"
"1351","2006_dresden","Wolfgang Schäuble",0.059880532972641,"CDU","11/27/2006"
"1352","2007_hannover","Angela Merkel",-1.92967240116016,"CDU","3/12/2007"
"1353","2007_hannover","Annette Schavan",-0.425095075519133,"CDU","3/12/2007"
"1354","2007_hannover","Annette Widmann-Mauz",0.797789856730977,"CDU","3/12/2007"
"1355","2007_hannover","Armin Laschet",0.208745888038012,"CDU","3/12/2007"
"1356","2007_hannover","Bernhard Vogel",0.998131641468818,"CDU","3/12/2007"
"1357","2007_hannover","Birgit Schnieber-Jastram",0.493210232302049,"CDU","3/12/2007"
"1358","2007_hannover","Christian Baldauf",-1.42586355640604,"CDU","3/12/2007"
"1359","2007_hannover","Christian Bäumler",0.229760276326169,"CDU","3/12/2007"
"1360","2007_hannover","Dieter Althaus",-1.191059726505,"CDU","3/12/2007"
"1361","2007_hannover","Elisabeth Winkelmeier-Becker",0.996403032447658,"CDU","3/12/2007"
"1362","2007_hannover","Elmar Brok",0.765800495243734,"CDU","3/12/2007"
"1363","2007_hannover","Engelbert Rauen",0.771200649500956,"CDU","3/12/2007"
"1364","2007_hannover","Eugen Abler",-0.764686596386749,"CDU","3/12/2007"
"1365","2007_hannover","Franz-Josef Jung",-1.01135104575792,"CDU","3/12/2007"
"1366","2007_hannover","Friedbert Pflüger",0.152333298029355,"CDU","3/12/2007"
"1367","2007_hannover","Friedhelm Koch",-0.0361540062354908,"CDU","3/12/2007"
"1368","2007_hannover","Fritz Niedergesäß",-0.300020665644104,"CDU","3/12/2007"
"1369","2007_hannover","Georg von Weichs",-0.604731273113695,"CDU","3/12/2007"
"1370","2007_hannover","Gerald Weiß",0.588847984529464,"CDU","3/12/2007"
"1371","2007_hannover","Gerd Meyer",0.700603443987045,"CDU","3/12/2007"
"1372","2007_hannover","Günther Oettinger",-1.17338539911489,"CDU","3/12/2007"
"1373","2007_hannover","Hartmut Schauerte",-0.939324579008986,"CDU","3/12/2007"
"1374","2007_hannover","Ilse Falk",-0.027532962189507,"CDU","3/12/2007"
"1375","2007_hannover","Inge Gräle",0.122543590528294,"CDU","3/12/2007"
"1376","2007_hannover","Ingrid Fischbach",0.79948047189625,"CDU","3/12/2007"
"1377","2007_hannover","Jochen Richter",-0.257581143330632,"CDU","3/12/2007"
"1378","2007_hannover","Jochen-Konrad Fromme",0.654302862589086,"CDU","3/12/2007"
"1379","2007_hannover","Josef Schlarmann",-0.862928637139598,"CDU","3/12/2007"
"1380","2007_hannover","Julia Klöckner",0.188072511333519,"CDU","3/12/2007"
"1381","2007_hannover","Jörg Röder",0.992090859102991,"CDU","3/12/2007"
"1382","2007_hannover","Jürgen Seidel",-0.409167831049639,"CDU","3/12/2007"
"1383","2007_hannover","Karl Schiewerling",0.998261343435259,"CDU","3/12/2007"
"1384","2007_hannover","Karl-Josef Laumann",0.273712966379218,"CDU","3/12/2007"
"1385","2007_hannover","Katharina Merklein",0.487465687761391,"CDU","3/12/2007"
"1386","2007_hannover","Klaus Zeh",0.730087281654684,"CDU","3/12/2007"
"1387","2007_hannover","Klaus-Heiner Lehne",0.477091451575328,"CDU","3/12/2007"
"1388","2007_hannover","Kristina Schröder",-0.224720149637562,"CDU","3/12/2007"
"1389","2007_hannover","Maria Böhmer",-0.717230684161676,"CDU","3/12/2007"
"1390","2007_hannover","Matthias Kutsch",-1.09114887794908,"CDU","3/12/2007"
"1391","2007_hannover","Matthias Röler",0.662260307995495,"CDU","3/12/2007"
"1392","2007_hannover","Michael Boddenberg",0.645158234925022,"CDU","3/12/2007"
"1393","2007_hannover","Michael Fuchs",-1.13716001907878,"CDU","3/12/2007"
"1394","2007_hannover","Michael Panse",0.488516717402905,"CDU","3/12/2007"
"1395","2007_hannover","Peter Hintze",0.00869275383757841,"CDU","3/12/2007"
"1396","2007_hannover","Peter Müller",-0.915926460937371,"CDU","3/12/2007"
"1397","2007_hannover","Peter Weiß",0.630058055153478,"CDU","3/12/2007"
"1398","2007_hannover","Regina Görner",-0.513751319634641,"CDU","3/12/2007"
"1399","2007_hannover","Regina van Dinther",0.676728095239819,"CDU","3/12/2007"
"1400","2007_hannover","Roland Koch",-1.93961766940798,"CDU","3/12/2007"
"1401","2007_hannover","Roland Rack",0.701169745013835,"CDU","3/12/2007"
"1402","2007_hannover","Ronald Pofalla",0.697553248374431,"CDU","3/12/2007"
"1403","2007_hannover","Stefanie Vogelsang",1.3016726076375,"CDU","3/12/2007"
"1404","2007_hannover","Steffen Flath",0.670962146102369,"CDU","3/12/2007"
"1405","2007_hannover","Thomas Mann",-0.704961526975894,"CDU","3/12/2007"
"1406","2007_hannover","Thomas Rachel",3.99062799198945,"CDU","3/12/2007"
"1407","2007_hannover","Ursula von der Leyen",-0.507002661751599,"CDU","3/12/2007"
"1408","2007_hannover","Uwe Lehmann-Brauns",-0.435672025057715,"CDU","3/12/2007"
"1409","2007_hannover","Volker Kauder",-2.26208343923115,"CDU","3/12/2007"
"1410","2007_hannover","Wilfried Martens",-1.09150599614715,"CDU","3/12/2007"
"1411","2008_stuttgart","Albert Rathjen",0.60326988781581,"CDU","1/12/2008"
"1412","2008_stuttgart","Andreas Jung",1.81647177604463,"CDU","1/12/2008"
"1413","2008_stuttgart","Angela Merkel",-1.84765527765449,"CDU","1/12/2008"
"1414","2008_stuttgart","Annette Schavan",-0.390142859754682,"CDU","1/12/2008"
"1415","2008_stuttgart","Axel Bernstein",1.30000017926161,"CDU","1/12/2008"
"1416","2008_stuttgart","Christa Thoben",0.684849550289771,"CDU","1/12/2008"
"1417","2008_stuttgart","Christian Baldauf",0.286085510462128,"CDU","1/12/2008"
"1418","2008_stuttgart","Christian Wulff",0.898355971856375,"CDU","1/12/2008"
"1419","2008_stuttgart","Christian von Boetticher",1.14876848147002,"CDU","1/12/2008"
"1420","2008_stuttgart","Dagmar Schipanski",-0.371951244372052,"CDU","1/12/2008"
"1421","2008_stuttgart","Dietrich Austermann",0.0775175562808998,"CDU","1/12/2008"
"1422","2008_stuttgart","Eugen Abler",-0.353905524078929,"CDU","1/12/2008"
"1423","2008_stuttgart","Friedrich Merz",-0.328491254759108,"CDU","1/12/2008"
"1424","2008_stuttgart","Fritz Niedergesäß",0.637093765626311,"CDU","1/12/2008"
"1425","2008_stuttgart","Fritz Schramma",-0.265898419033586,"CDU","1/12/2008"
"1426","2008_stuttgart","Gottfried Ludewig",-0.384259127497588,"CDU","1/12/2008"
"1427","2008_stuttgart","Hans-Gert Pöttering",-0.451687755406573,"CDU","1/12/2008"
"1428","2008_stuttgart","Herbert Reul",1.12318036687979,"CDU","1/12/2008"
"1429","2008_stuttgart","Jürgen Rüttgers",-1.24320582438424,"CDU","1/12/2008"
"1430","2008_stuttgart","Karl-Josef Laumann",-0.71110334299404,"CDU","1/12/2008"
"1431","2008_stuttgart","Kurt J. Lauk",0.563359118322519,"CDU","1/12/2008"
"1432","2008_stuttgart","Maria Böhmer",-0.634770853346119,"CDU","1/12/2008"
"1433","2008_stuttgart","Ole von Beust",0.834038117563162,"CDU","1/12/2008"
"1434","2008_stuttgart","Peter Liese",0.336596981362105,"CDU","1/12/2008"
"1435","2008_stuttgart","Peter Müller",-0.305223181817721,"CDU","1/12/2008"
"1436","2008_stuttgart","Peter Ramsauer",-1.38415813883399,"CDU","1/12/2008"
"1437","2008_stuttgart","Peter-Harry Carstensen",0.868133298335557,"CDU","1/12/2008"
"1438","2008_stuttgart","Roland Koch",-1.29435765160884,"CDU","1/12/2008"
"1439","2008_stuttgart","Ronald Pofalla",-1.81542902720315,"CDU","1/12/2008"
"1440","2008_stuttgart","Stanislaw Tillich",-0.66507699314688,"CDU","1/12/2008"
"1441","2008_stuttgart","Stephan Eisel",1.19881708215542,"CDU","1/12/2008"
"1442","2008_stuttgart","Tanja Gönner",1.32602346766699,"CDU","1/12/2008"
"1443","2008_stuttgart","Thaddäus Kunzmann",0.636420426211471,"CDU","1/12/2008"
"1444","2008_stuttgart","Volker Kauder",-1.89166506171258,"CDU","1/12/2008"
"1445","2010_karlsruhe","Albert Rathjen",-0.481642771346716,"CDU","11/15/2010"
"1446","2010_karlsruhe","Andreas Schockenhoff",-0.00396232973427499,"CDU","11/15/2010"
"1447","2010_karlsruhe","Andreas Storm",-0.003720766558411,"CDU","11/15/2010"
"1448","2010_karlsruhe","Angela Merkel",-0.404592411680101,"CDU","11/15/2010"
"1449","2010_karlsruhe","Annegret Kramp-Karrenbauer",-0.782139025984594,"CDU","11/15/2010"
"1450","2010_karlsruhe","Annette Schavan",-0.784389205523322,"CDU","11/15/2010"
"1451","2010_karlsruhe","Annette Widmann-Mauz",1.77020319300568,"CDU","11/15/2010"
"1452","2010_karlsruhe","Armin Laschet",-1.11364552751231,"CDU","11/15/2010"
"1453","2010_karlsruhe","Arnold Vaatz",-1.15233505499927,"CDU","11/15/2010"
"1454","2010_karlsruhe","Axel E. Fischer",-1.12130681955977,"CDU","11/15/2010"
"1455","2010_karlsruhe","Christian Baldauf",-0.43003984389453,"CDU","11/15/2010"
"1456","2010_karlsruhe","Christian von Boetticher",0.247911796548215,"CDU","11/15/2010"
"1457","2010_karlsruhe","Dagmar Schipanski",-0.90274749761232,"CDU","11/15/2010"
"1458","2010_karlsruhe","Dieter Dombrowski",-1.18690344668872,"CDU","11/15/2010"
"1459","2010_karlsruhe","Eckart von Klaeden",-1.04728459759927,"CDU","11/15/2010"
"1460","2010_karlsruhe","Elmar Brok",-0.264343968375046,"CDU","11/15/2010"
"1461","2010_karlsruhe","Emine Demirbüken-Wegner",-1.25204390771402,"CDU","11/15/2010"
"1462","2010_karlsruhe","Eugen Abler",-0.0438246839088229,"CDU","11/15/2010"
"1463","2010_karlsruhe","Frank Gotthardt",-0.762823790321606,"CDU","11/15/2010"
"1464","2010_karlsruhe","Franz Josef Jung",-1.19811367032384,"CDU","11/15/2010"
"1465","2010_karlsruhe","Friedhelm Koch",0.072557948986348,"CDU","11/15/2010"
"1466","2010_karlsruhe","Fritz Niedergesäß",-0.697633470255311,"CDU","11/15/2010"
"1467","2010_karlsruhe","Georg-Ludwig Breitenbuch",0.596103402268419,"CDU","11/15/2010"
"1468","2010_karlsruhe","Godelieve Quisthoudt-Rowohl",-1.08855479267998,"CDU","11/15/2010"
"1469","2010_karlsruhe","Günter Krings",1.26632271923245,"CDU","11/15/2010"
"1470","2010_karlsruhe","Harald Noack",-0.701096618137197,"CDU","11/15/2010"
"1471","2010_karlsruhe","Helmut Linssen",-1.08735294860102,"CDU","11/15/2010"
"1472","2010_karlsruhe","Hendrik Wüst",-1.29695310478707,"CDU","11/15/2010"
"1473","2010_karlsruhe","Hennig Otte",0.146693172356198,"CDU","11/15/2010"
"1474","2010_karlsruhe","Hermann Gröhe",-0.103161136067514,"CDU","11/15/2010"
"1475","2010_karlsruhe","Hermann Kues",0.913750948443929,"CDU","11/15/2010"
"1476","2010_karlsruhe","Hubert Hüppe",1.11234989365558,"CDU","11/15/2010"
"1477","2010_karlsruhe","Ingrid Fischbach",-1.03342648486856,"CDU","11/15/2010"
"1478","2010_karlsruhe","Ingrid Sehrbrock",-0.778137013107487,"CDU","11/15/2010"
"1479","2010_karlsruhe","Jens Spahn",1.18696737896457,"CDU","11/15/2010"
"1480","2010_karlsruhe","Johann David Wadephul",-0.747677338961353,"CDU","11/15/2010"
"1481","2010_karlsruhe","Josef Schlarmann",-0.686371217221694,"CDU","11/15/2010"
"1482","2010_karlsruhe","Julia Klöckner",0.854515542977392,"CDU","11/15/2010"
"1483","2010_karlsruhe","Jürgen Hardt",0.166392955573887,"CDU","11/15/2010"
"1484","2010_karlsruhe","Karl-Josef Laumann",-0.267269818193962,"CDU","11/15/2010"
"1485","2010_karlsruhe","Karl-Theodor zu Guttenberg",0.170079802738263,"CDU","11/15/2010"
"1486","2010_karlsruhe","Katherina Reiche",1.19081160153914,"CDU","11/15/2010"
"1487","2010_karlsruhe","Kristina Schröder",0.829749324350004,"CDU","11/15/2010"
"1488","2010_karlsruhe","Lorenz Caffier",-1.28237248875319,"CDU","11/15/2010"
"1489","2010_karlsruhe","Marcus Weinberg",0.345577322513838,"CDU","11/15/2010"
"1490","2010_karlsruhe","Maria Böhmer",1.53778382531575,"CDU","11/15/2010"
"1491","2010_karlsruhe","Maria Flachsbarth",1.44392126776968,"CDU","11/15/2010"
"1492","2010_karlsruhe","Maria Michalk",-0.839654677961896,"CDU","11/15/2010"
"1493","2010_karlsruhe","Michael Brand",1.01244621421641,"CDU","11/15/2010"
"1494","2010_karlsruhe","Michael Fuchs",-1.35486031762586,"CDU","11/15/2010"
"1495","2010_karlsruhe","Michael Kretschmer",0.995583844867823,"CDU","11/15/2010"
"1496","2010_karlsruhe","Michael Meister",-1.0711554813392,"CDU","11/15/2010"
"1497","2010_karlsruhe","Mike Mohring",-1.17006298775639,"CDU","11/15/2010"
"1498","2010_karlsruhe","Niels Korte",-0.273351628194685,"CDU","11/15/2010"
"1499","2010_karlsruhe","Norbert Lammert",1.35500339571284,"CDU","11/15/2010"
"1500","2010_karlsruhe","Norbert Röttgen",-0.413385987743411,"CDU","11/15/2010"
"1501","2010_karlsruhe","Oswald Metzger",-0.936273301069291,"CDU","11/15/2010"
"1502","2010_karlsruhe","Patrick Sensburg",1.63301125001913,"CDU","11/15/2010"
"1503","2010_karlsruhe","Peter Hintze",0.977364063842127,"CDU","11/15/2010"
"1504","2010_karlsruhe","Peter Jacoby",-0.821355185858601,"CDU","11/15/2010"
"1505","2010_karlsruhe","Peter Liese",1.42754801368579,"CDU","11/15/2010"
"1506","2010_karlsruhe","Peter Müller",1.47742241096837,"CDU","11/15/2010"
"1507","2010_karlsruhe","Peter Wichtel",-0.874639800459231,"CDU","11/15/2010"
"1508","2010_karlsruhe","Philipp Mißfelder",0.111482010899848,"CDU","11/15/2010"
"1509","2010_karlsruhe","Philipp Murmann",0.294365676913,"CDU","11/15/2010"
"1510","2010_karlsruhe","Regina Görner",0.7583026100158,"CDU","11/15/2010"
"1511","2010_karlsruhe","Reiner Haseloff",-1.09724946847692,"CDU","11/15/2010"
"1512","2010_karlsruhe","Rolf Koschorrek",1.09651343901713,"CDU","11/15/2010"
"1513","2010_karlsruhe","Rudolf Henke",1.66417887125853,"CDU","11/15/2010"
"1514","2010_karlsruhe","Stanislaw Tillich",-1.09207006386991,"CDU","11/15/2010"
"1515","2010_karlsruhe","Tanja Gönner",-1.06682148276962,"CDU","11/15/2010"
"1516","2010_karlsruhe","Thomas Dörflinger",1.26340135331119,"CDU","11/15/2010"
"1517","2010_karlsruhe","Thomas Heilmann",1.3166736223179,"CDU","11/15/2010"
"1518","2010_karlsruhe","Thomas Rachel",1.60139203638816,"CDU","11/15/2010"
"1519","2010_karlsruhe","Thomas Röwekamp",1.8748217296895,"CDU","11/15/2010"
"1520","2010_karlsruhe","Thomas Stritzl",0.036357055893753,"CDU","11/15/2010"
"1521","2010_karlsruhe","Thomas Strobl",-1.06956643445452,"CDU","11/15/2010"
"1522","2010_karlsruhe","Thomas de Maizière",0.134249742359277,"CDU","11/15/2010"
"1523","2010_karlsruhe","Urban Lanig",1.17713875931461,"CDU","11/15/2010"
"1524","2010_karlsruhe","Ursula HeinenEsser",-1.31299149262389,"CDU","11/15/2010"
"1525","2010_karlsruhe","Ursula von der Leyen",0.960706275620394,"CDU","11/15/2010"
"1526","2010_karlsruhe","Volker Bouffier",-0.140010756422131,"CDU","11/15/2010"
"1527","2010_karlsruhe","Volker Kauder",1.59588234568842,"CDU","11/15/2010"
"1528","2010_karlsruhe","Wolfgang Schäuble",-0.37622200064251,"CDU","11/15/2010"
"1529","2011_leipzig","Albrecht Schütte",0.3126815820204,"CDU","11/14/2011"
"1530","2011_leipzig","Andreas Jung",0.625157673991916,"CDU","11/14/2011"
"1531","2011_leipzig","Angela Merkel",0.802145403364339,"CDU","11/14/2011"
"1532","2011_leipzig","Annegret Kramp-Karrenbauer",-0.316545392153636,"CDU","11/14/2011"
"1533","2011_leipzig","Annette Schavan",-0.83164424449954,"CDU","11/14/2011"
"1534","2011_leipzig","Astrid Birkhahn",-0.976752269940379,"CDU","11/14/2011"
"1535","2011_leipzig","Axel Voss",1.41101492739623,"CDU","11/14/2011"
"1536","2011_leipzig","Bernd Althusmann",-0.930645036228988,"CDU","11/14/2011"
"1537","2011_leipzig","Bernhard Tenhumberg ",-1.11533350205181,"CDU","11/14/2011"
"1538","2011_leipzig","Bettina Dickes ",-1.08818867113677,"CDU","11/14/2011"
"1539","2011_leipzig","Bettina Wiesmann",-1.31964019582129,"CDU","11/14/2011"
"1540","2011_leipzig","Christean Wagner",-0.839790103579516,"CDU","11/14/2011"
"1541","2011_leipzig","David McAllister",-0.765674800618418,"CDU","11/14/2011"
"1542","2011_leipzig","Doris Pack",1.15987130056313,"CDU","11/14/2011"
"1543","2011_leipzig","Elisabeth Winkelmeier-Becker",-1.17708542910898,"CDU","11/14/2011"
"1544","2011_leipzig","Elmar Brok",1.42255524418165,"CDU","11/14/2011"
"1545","2011_leipzig","Erika Steinbach",1.31672305191158,"CDU","11/14/2011"
"1546","2011_leipzig","Ernst Brenning",-0.961602869720036,"CDU","11/14/2011"
"1547","2011_leipzig","Eugen Abler",0.13436135188438,"CDU","11/14/2011"
"1548","2011_leipzig","Frank Oesterhelweg",-0.0791771678871616,"CDU","11/14/2011"
"1549","2011_leipzig","Frederik Ferreau",-0.725930727839814,"CDU","11/14/2011"
"1550","2011_leipzig","Georg Milbradt",1.52535202564983,"CDU","11/14/2011"
"1551","2011_leipzig","Georg Wacker",-0.951960623792289,"CDU","11/14/2011"
"1552","2011_leipzig","Hans-Gert Pöttering",1.34939079827411,"CDU","11/14/2011"
"1553","2011_leipzig","Hans-Jürgen Irmer",-0.873837463213876,"CDU","11/14/2011"
"1554","2011_leipzig","Harald Noack",-0.0525711858580261,"CDU","11/14/2011"
"1555","2011_leipzig","Heinz-Gerd Lenssen",1.54960738599065,"CDU","11/14/2011"
"1556","2011_leipzig","Herbert Reul",0.900509103128968,"CDU","11/14/2011"
"1557","2011_leipzig","Hermann Gröhe",1.06681435935903,"CDU","11/14/2011"
"1558","2011_leipzig","Hubert Hüppe ",-1.1004143051885,"CDU","11/14/2011"
"1559","2011_leipzig","Ingrid Fischbach",-1.46793969425312,"CDU","11/14/2011"
"1560","2011_leipzig","Ingrid Sehrbrock",0.136049906493399,"CDU","11/14/2011"
"1561","2011_leipzig","Josef Schlarmann",0.856044261370218,"CDU","11/14/2011"
"1562","2011_leipzig","Jost de Jager",-0.500413041123009,"CDU","11/14/2011"
"1563","2011_leipzig","Julia Klöckner",0.352526445035634,"CDU","11/14/2011"
"1564","2011_leipzig","Jürgen Hardt",1.73330047503254,"CDU","11/14/2011"
"1565","2011_leipzig","Kai Wegner ",-1.37467590974015,"CDU","11/14/2011"
"1566","2011_leipzig","Karl-Ernst Müller",-0.149447711360969,"CDU","11/14/2011"
"1567","2011_leipzig","Karl-Josef Laumann",0.0742315798028915,"CDU","11/14/2011"
"1568","2011_leipzig","Klaus Schüle ",0.22250379374183,"CDU","11/14/2011"
"1569","2011_leipzig","Klaus-Peter Willsch",1.62161914642957,"CDU","11/14/2011"
"1570","2011_leipzig","Kristina Schröder",-1.29600286628852,"CDU","11/14/2011"
"1571","2011_leipzig","Maria Böhmer",-1.37868161289227,"CDU","11/14/2011"
"1572","2011_leipzig","Marion Gierden-Jülich",-1.29664637572685,"CDU","11/14/2011"
"1573","2011_leipzig","Marion Walsmann ",1.44773376790366,"CDU","11/14/2011"
"1574","2011_leipzig","Markus Pieper",1.33627293346194,"CDU","11/14/2011"
"1575","2011_leipzig","Michael Kretschmer",-0.573506298585685,"CDU","11/14/2011"
"1576","2011_leipzig","Michael Panse",-1.22855794312608,"CDU","11/14/2011"
"1577","2011_leipzig","Michael Stübgen",1.46828645342,"CDU","11/14/2011"
"1578","2011_leipzig","Mike Mohring",-0.753919411872062,"CDU","11/14/2011"
"1579","2011_leipzig","Monica Wüllner",-0.540440312494741,"CDU","11/14/2011"
"1580","2011_leipzig","Norbert Lammert",-0.956539097932731,"CDU","11/14/2011"
"1581","2011_leipzig","Oswald Metzger ",-0.00925618221732411,"CDU","11/14/2011"
"1582","2011_leipzig","Otto Wulff",1.09237544142502,"CDU","11/14/2011"
"1583","2011_leipzig","Peter Beuth",-0.658650937596416,"CDU","11/14/2011"
"1584","2011_leipzig","Peter Hauk",-0.737599505186642,"CDU","11/14/2011"
